Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
50,2020-03-13,67.71788787841797,69.61350651112133,60.296752253458465,65.6609412806877,44617540
51,2020-03-16,66.0494155883789,68.1193421355335,64.81582775477116,67.9102588750834,39669086
52,2020-03-17,67.74297332763672,71.23466387685333,65.12943334644835,65.46396419534257,35460792
53,2020-03-18,60.278690338134766,68.95564139597722,51.079025713497906,68.57929284588941,119909061
54,2020-03-19,61.533203125,63.51949357290719,58.5851265308487,60.80141190734999,44039786
55,2020-03-20,65.7566909790039,67.68025777461425,61.99319294610147,61.99319294610147,131485883
56,2020-03-23,63.979469299316406,65.17124454483935,59.19146226818239,59.19146226818239,39665620
57,2020-03-24,61.59592056274414,65.73576645881256,60.80140560034625,63.58221080461102,42302851
58,2020-03-25,62.829505920410156,65.63121683127213,62.03498538354875,62.09771486826997,23309603
59,2020-03-26,66.21665954589844,67.61751227833368,61.575011935394755,62.9758703395741,25329120
60,2020-03-27,66.90663146972656,69.52017109685525,65.50577309523678,66.32119972759853,28883749
61,2020-03-30,65.08761596679688,66.8648231647739,64.0003821936855,64.81580894145523,22364337
62,2020-03-31,66.5302734375,67.65931899282863,65.40122221042819,66.23755477218711,24838523
63,2020-04-01,64.64852905273438,67.72204686422825,64.04218564037866,66.48845966465917,14182117
64,2020-04-03,65.31761169433594,67.09481906853009,63.45677443499163,64.6276382010567,21066826
65,2020-04-07,66.07029724121094,67.70114479598445,65.40122997799149,67.32479623284345,24741992
66,2020-04-08,66.21665954589844,68.03567862753681,64.92034272901988,66.02848242005939,21481260
67,2020-04-09,68.76747131347656,69.70834554312984,66.21665560095668,67.28297745919956,15607786
68,2020-04-13,66.88571166992188,68.95563707326004,65.75666609043648,68.57928854676491,14901247
69,2020-04-15,66.71845245361328,68.53747711679812,66.25846835794965,67.51296734335384,25249654
70,2020-04-16,68.32839965820312,69.70835206042445,65.8612192485729,66.15393229989672,31150756
71,2020-04-17,70.14743041992188,72.44734561351818,68.68384802399694,70.10561264568935,18536308
72,2020-04-20,69.2065658569336,70.75378402118638,67.80570708742022,70.75378402118638,24177042
73,2020-04-21,68.01477813720703,69.41563665586999,67.80569494551837,68.57930388911534,13915863
74,2020-04-22,67.82659149169922,68.05658637337515,65.48486461031939,66.9066289802268,19702407
75,2020-04-23,66.07029724121094,67.70114479598445,65.90303184334203,67.53387939811554,32128585
76,2020-04-24,66.55119323730469,66.94845355494115,65.1294287228202,65.65213668195011,33134279
77,2020-04-27,66.7393798828125,67.53389495957333,65.92395308165959,67.53389495957333,9762001
78,2020-04-28,65.73577117919922,67.07390591745461,65.56850575485349,66.92754654424782,26134701
79,2020-04-29,66.0912094116211,67.15753705633789,65.23397062328989,66.69755291577835,14509262
80,2020-04-30,67.76387786865234,68.34930967704308,65.73576975409814,66.7393736219047,18702868
81,2020-05-04,66.50938415527344,67.53389415771183,65.90304624651498,67.28299317020192,12598146
82,2020-05-05,68.43295288085938,69.35292130537746,66.99027641326175,67.51298445634129,18305545
83,2020-05-06,69.16474914550781,69.68745722640729,68.03569742206665,68.11933298370884,12853774
84,2020-05-07,67.63843536376953,68.9974762270322,67.32481054917045,68.43295042640484,8561359
85,2020-05-08,66.48847961425781,67.99387990179227,66.11213096031051,67.99387990179227,30898767
86,2020-05-11,66.40483093261719,67.9102309225699,66.21665947871315,66.61391410700662,9453421
87,2020-05-12,68.28658294677734,68.997468044259,65.94485014114032,66.27938664008525,19986028
88,2020-05-13,69.68744659423828,71.88282019906939,67.76388001565635,71.69464872170217,27175817
89,2020-05-14,67.2411880493164,68.57932312006018,66.90665711750354,68.57932312006018,26454121
90,2020-05-15,66.82299041748047,67.63841698253799,66.17483491214803,66.57208949963633,20009870
91,2020-05-18,64.60672760009766,66.99027274289999,64.10492563753667,66.84391903625257,32898286
92,2020-05-19,66.0912094116211,66.61391737322411,64.39763788472507,64.81580425400747,12276533
93,2020-05-20,66.25846862792969,67.1784368230055,65.12942293951174,65.33850610459771,24677051
94,2020-05-21,66.44664001464844,66.84390026274842,65.65212519019184,65.88211438325392,17176100
95,2020-05-22,65.1712417602539,66.07029825030645,64.43945067062491,65.6521319133756,25080927
96,2020-05-26,65.7984848022461,66.36300476425464,65.02487602056705,65.29668297852363,18512685
97,2020-05-27,65.71485900878906,66.02848377713732,65.12942724222115,65.79849454904628,22655078
98,2020-05-28,65.7566909790039,66.21667520626329,65.2548889725854,66.21667520626329,25797051
99,2020-05-29,65.88214111328125,66.34212535777584,65.48488637574847,65.75669344284894,63844851
100,2020-06-01,66.42575073242188,67.34571340858334,65.94485483543987,66.30029740948295,45314328
101,2020-06-02,69.01839447021484,70.39834730124265,66.32122399130122,66.84393210796038,43626060
102,2020-06-03,68.80928039550781,70.0428732668456,68.51656738436807,69.20654065488603,13811685
103,2020-06-04,70.7746810913086,71.06739984362989,69.03929164417629,69.08110941904287,23992166
104,2020-06-05,71.69465637207031,72.88643187621344,68.80930336043579,69.8338134207113,22851633
105,2020-06-08,72.07099914550781,73.13732122574865,71.44374952848497,72.53098333234021,11723588
106,2020-06-09,71.31828308105469,72.78187092325196,71.08829386582386,72.76095920348486,8412588
107,2020-06-10,71.10920715332031,71.61100907440353,70.5028693097346,71.31829034181423,10101681
108,2020-06-11,71.5064697265625,74.55908777751982,70.18924673201855,70.27287660699669,22109491
109,2020-06-12,69.54108428955078,70.83740121213388,69.24837122428657,69.43654269372544,20331770
110,2020-06-15,68.26567840576172,69.41563594832805,67.99387139368585,69.08110511373383,13833335
111,2020-06-16,68.03567504882812,69.52016891346065,67.51296713981888,69.29017970219411,13972830
112,2020-06-17,66.69754028320312,67.65932048169287,66.21665018395825,67.26206590916159,28371013
113,2020-06-18,69.18563079833984,69.5410676014545,66.697539146078,67.19933528257451,19720997
114,2020-06-19,71.67374420166016,72.05009853770696,69.01838615461033,69.35292271201355,21577413
115,2020-06-22,74.68453216552734,75.16542235882872,71.36010724046471,73.76456387871603,33039735
116,2020-06-23,78.38530731201172,79.03346293311665,74.87271085001026,75.89721507923241,34298071
117,2020-06-24,74.64271545410156,78.78256713180411,74.01546588738839,78.09258807102404,32910525
118,2020-06-25,74.99816131591797,76.64992084977908,72.9073293346987,74.6009009707884,40909792
119,2020-06-26,74.93544006347656,76.14812151986796,74.49636192929945,75.66723128202679,11954078
120,2020-06-29,74.53817749023438,75.39542200954351,74.07819331789104,74.4336358906902,7547198
121,2020-06-30,73.11639404296875,75.24904325885181,72.7609515616977,74.8517830141824,11889584
122,2020-07-01,72.53096771240234,73.34638863587973,71.88280651135014,73.17912324171081,15209917
123,2020-07-02,73.220947265625,73.93183234127456,72.1755313730487,72.55187996002732,15481100
124,2020-07-03,74.266357421875,75.01905453769399,73.22094161004652,73.59729016795602,22720042
125,2020-07-06,74.43364715576172,74.72636594748451,73.51368434358913,74.60091260599805,11724475
126,2020-07-07,72.38460540771484,74.64270231608094,71.79917371617452,74.64270231608094,20855578
127,2020-07-08,70.98375701904297,73.03277106006183,70.58649670614132,72.34279769658278,16818545
128,2020-07-09,71.73645782470703,72.13371245451458,70.87921340339662,71.29737975376928,16110083
129,2020-07-10,72.17552947998047,72.65641964360361,70.8792126728377,71.7573631339179,23809286
130,2020-07-13,70.71194458007812,72.84459399825622,70.33559601728054,72.17552673564727,10803798
131,2020-07-14,68.30750274658203,70.5865063288649,68.16114336546872,70.46105867176495,16288923
132,2020-07-15,68.39112091064453,69.54107836678212,68.20294945723211,69.01837043217412,15061461
133,2020-07-16,67.82659149169922,68.7883774417423,66.69754581783619,68.7883774417423,15458966
134,2020-07-17,68.28658294677734,68.51657785325406,67.59660957083597,67.59660957083597,13711930
135,2020-07-20,68.37020874023438,68.68383347291788,67.88931861780172,68.28657320948801,8390572
136,2020-07-21,72.6146011352539,72.94913761174399,68.62111483971746,68.62111483971746,33717545
137,2020-07-22,75.12360382080078,75.8553949641064,72.67733510771748,72.76096497819152,46076322
138,2020-07-23,76.00174713134766,76.33628359680326,74.2036341895951,74.43362340130399,18738194
139,2020-07-24,76.1063003540039,76.62900834396798,74.70544180655124,75.06088437407574,14438899
140,2020-07-27,75.64630889892578,75.91812156490997,74.74725237717294,75.81357997699116,11938756
141,2020-07-28,76.06448364257812,76.46174398919581,74.72635457263205,75.35360416934749,11893746
142,2020-07-29,76.00174713134766,77.15170453337967,75.4790392213331,75.81357568678871,13335993
143,2020-07-30,73.95274353027344,76.62900726692492,73.43003554765617,76.31538247735456,23995122
144,2020-07-31,74.55908966064453,74.9981621126672,73.68093908485439,73.84820451077994,14354565
145,2020-08-03,74.66363525390625,75.06088995275694,72.80279240263455,74.85180674123181,12500988
146,2020-08-04,74.53817749023438,74.87271401182261,73.43003766941503,74.37091206531264,9628257
147,2020-08-05,73.57638549804688,74.41271816316899,73.2418490289517,74.03636959821281,10577794
148,2020-08-06,73.55548858642578,74.32909759175402,73.346405378053,73.86911339898494,8564058
149,2020-08-07,73.57638549804688,74.41271816316899,73.28366679655659,73.5136616825115,8026904
150,2020-08-10,74.12000274658203,74.76816399382366,73.70183639548837,73.95273734049339,7766140
151,2020-08-11,73.95274353027344,76.25265865378941,73.40912949704932,74.49635756349755,21833550
152,2020-08-12,74.45453643798828,75.03996817321318,72.4264285769021,73.68092758313142,19435650
153,2020-08-13,74.74726104736328,75.39542237068875,73.76456887259192,75.24906299627689,10641012
154,2020-08-14,73.34639739990234,75.54177084901777,72.802783385962,75.54177084901777,17130105
155,2020-08-17,74.70543670654297,76.3153783400734,73.43003156679815,73.5972969778188,17368089
156,2020-08-18,74.32909393310547,75.22815055050573,73.8272976607574,75.20724449939551,13890131
157,2020-08-19,74.16181945800781,75.01905819682231,74.03637182316707,74.64270962055605,12400644
158,2020-08-20,75.77176666259766,78.65711352445626,73.78547637535337,74.09910115754984,44062975
159,2020-08-21,79.07528686523438,79.66071870921384,76.35720518013798,76.52447061102569,49949864
160,2020-08-24,77.46533966064453,79.72344267191451,77.10989709985243,79.30527628786372,19724617
161,2020-08-25,77.25626373291016,78.11350830386647,76.52447249201202,77.98805497380829,10109220
162,2020-08-26,77.50714874267578,79.3052673955215,76.98444082122249,78.19712206464536,18000615
163,2020-08-27,77.4444351196289,78.46894504922018,77.23535192352821,78.15532025506914,10363056
164,2020-08-28,76.23175048828125,78.09258745172666,76.02266730103496,77.98804585810352,12114955
165,2020-08-31,74.83090209960938,77.50716612323923,74.4336417215238,76.73355709166192,24259718
166,2020-09-01,75.43721771240234,76.2317382336103,74.68452062801363,74.87269773498258,16505345
167,2020-09-02,77.50751495361328,78.32023035472,74.96242655895942,76.11734188799085,30959608
168,2020-09-03,76.35260772705078,77.61445957965203,75.98902280327829,77.16532321440212,11884498
169,2020-09-04,74.87689208984375,76.13873819496659,74.29943433924862,75.79654401770274,17373558
170,2020-09-07,75.34740447998047,75.68960444459505,74.0213977473211,74.87688895635092,13069001
171,2020-09-08,74.8127212524414,75.28324257005713,74.32081497561765,75.21908189076203,9597878
172,2020-09-09,74.96244812011719,76.11736378133251,74.17111744866757,74.85551169969621,20122483
173,2020-09-10,75.96763610839844,76.33122102386547,74.49191148748498,75.28324199722594,19635358
174,2020-09-11,74.91966247558594,76.26706583589163,74.47053188993159,76.18151439020922,31182063
175,2020-09-14,73.3583755493164,75.92484872054578,73.03756640291273,75.92484872054578,14143608
176,2020-09-15,74.12833404541016,74.38497676642551,73.14451567539075,73.50810059905724,7858789
177,2020-09-16,73.55087280273438,74.19249117793403,73.05896654208213,74.00000334470582,13201491
178,2020-09-17,71.98959350585938,73.3156059145993,71.81849644059272,73.29422095706741,10765947
179,2020-09-18,73.52947998046875,74.0000012694205,71.56184919137,72.3317947010194,23788415
180,2020-09-21,72.9306411743164,73.44393820773061,71.71156507121087,73.14451397129385,13331596
181,2020-09-22,72.20346069335938,72.90924546061295,71.21964829305145,72.20346069335938,9039386
182,2020-09-23,70.1075210571289,72.67399469272804,69.63699973026817,72.67399469272804,8404497
183,2020-09-24,68.1612777709961,70.5994241329318,67.7976928621536,69.40173881145505,20770480
184,2020-09-25,68.7601318359375,69.50868673642965,68.31099541463914,68.86706825029351,8761400
185,2020-09-28,71.92544555664062,72.31041547201707,68.86706539327278,68.86706539327278,16915185
186,2020-09-29,69.85086822509766,72.46011742069572,69.50867408212478,72.28902034920928,13468026
187,2020-09-30,69.48728942871094,69.82948940342719,68.56763751219012,69.70116223728188,14349950
188,2020-10-01,70.40693664550781,71.00577925985313,69.63699116848923,70.47109731817511,14856837
189,2020-10-05,69.65839385986328,71.17688851368369,69.3589696005631,70.15030017013811,10360105
190,2020-10-06,69.80809020996094,70.32138720920233,69.23063833790255,69.7653202947496,8989183
191,2020-10-07,68.26821899414062,69.80809857300197,68.01157046377332,69.72255293066036,17614061
192,2020-10-08,67.71214294433594,68.90983409437183,67.58382158617931,68.52485841656008,12953710
193,2020-10-09,67.58382415771484,68.16128189473355,67.02775138064561,67.88324260536335,11980039
194,2020-10-12,68.35375213623047,69.63698875172274,67.81907021310869,68.09710365279798,20670634
195,2020-10-13,68.63179779052734,69.2948069741982,68.0971157722466,68.439315744949,11179799
196,2020-10-14,67.17745971679688,68.7815056726816,66.85665052561993,68.63179355646487,13362234
197,2020-10-15,66.62139129638672,67.1774582281023,66.12948504115052,66.98497619866416,15536883
198,2020-10-16,67.99016571044922,68.95259315001822,66.45028644847486,66.77109559499785,18673957
199,2020-10-19,68.33238220214844,69.46590696802639,68.18267007042763,68.41792784765215,18793008
200,2020-10-20,67.24163055419922,68.61041896403202,67.11330917900878,68.43932186322085,13701957
201,2020-10-21,70.0433578491211,71.069946105983,67.26301151088167,67.41272362789027,36573148
202,2020-10-22,70.62081909179688,70.96301326065692,68.95260656400838,69.35896721599197,39056262
203,2020-10-23,72.78092956542969,73.31561156161504,70.4497195430641,70.62081662150923,29149043
204,2020-10-26,73.59364318847656,73.97861302536549,72.56704922121227,72.73814628186621,36760149
205,2020-10-27,74.21387481689453,75.0052052925715,73.35838366517254,73.5936472128985,23610507
206,2020-10-28,73.93584442138672,74.66301425119751,73.37977747035795,74.66301425119751,14060472
207,2020-10-29,73.40116119384766,74.12833101141838,72.82370349185571,73.16590344198873,17654072
208,2020-10-30,73.14451599121094,73.57226159697818,72.4173461407382,72.93064318832732,22904945
209,2020-11-02,74.0213851928711,74.59883701969024,73.55086394737357,73.80751242688768,13423596
210,2020-11-03,76.97283935546875,77.29364855092494,74.36359007209091,74.42775075084798,27441682
211,2020-11-04,75.7537612915039,76.9942223214908,74.70578229280575,76.97283736301564,19461431
212,2020-11-05,76.58788299560547,76.9086922476702,75.53990378485858,76.13874656171168,10248002
213,2020-11-06,76.33121490478516,76.75896046476893,75.75375723847296,76.24566347212021,8815864
214,2020-11-09,78.72660064697266,79.00463413398764,76.60925755033715,76.95145171871387,15228920
215,2020-11-10,79.5179214477539,79.92427624771634,77.65722710616045,78.4057818342533,13815795
216,2020-11-11,81.12197875976562,81.69943070457735,78.66243564672006,78.66243564672006,15502357
217,2020-11-12,81.05780029296875,81.67803367003553,80.05260287738318,81.48554584910573,26079694
218,2020-11-13,80.77978515625,81.25030653501162,79.64626033582773,80.67284874297108,11968619
219,2020-11-14,80.41619110107422,81.228912391467,79.98844549630793,80.84393670584049,1162700
220,2020-11-17,79.90290069580078,80.95087395748533,79.49654004633524,79.98844633665011,16872514
221,2020-11-18,79.30403900146484,81.14334235990705,79.02599978072868,79.9028815506086,16685757
222,2020-11-19,81.18612670898438,84.35144263553116,76.30982277164244,76.35259848720463,64832376
223,2020-11-20,82.06300354003906,82.98266112740403,80.88670326023501,82.76878834925783,27479934
224,2020-11-23,83.30348205566406,83.79538835451505,81.48555738309085,82.1271816097863,20909280
225,2020-11-24,83.19654083251953,84.56532324561815,82.66185884263626,83.41041362847284,15308572
226,2020-11-25,83.5387191772461,84.45837086548435,82.7901645330594,83.19652508914295,19854793
227,2020-11-26,84.5439453125,85.18556375367997,82.49076281972123,83.4745812438667,24879552
228,2020-11-27,82.29827880859375,84.54394329924747,80.71561770403596,84.54394329924747,46793847
229,2020-12-01,82.27688598632812,84.03064413354055,81.97746754274183,83.34625000271727,18193922
230,2020-12-02,83.04684448242188,83.49597511852811,81.07921322573974,82.49077162636388,15836732
231,2020-12-03,82.7474136352539,83.45319277965359,81.69943449846511,83.41042285706756,21308517
232,2020-12-04,83.13238525390625,84.24452509903733,82.44799685844558,83.06822456704077,14838659
233,2020-12-07,82.768798828125,84.3728448673002,82.34105321767828,82.55492602290164,22078115
234,2020-12-08,81.95606994628906,83.23930665893431,81.74219716084819,82.98266395774175,15896364
235,2020-12-09,82.42660522460938,83.30348727474984,81.74221103470431,82.51215667397436,18701467
236,2020-12-10,82.44798278808594,83.58150740150391,81.91329501766428,82.55491918183614,13612880
237,2020-12-11,82.59769439697266,83.51735208356062,82.19133955565502,82.98267008050765,14876364
238,2020-12-14,83.11099243164062,84.26590789267544,82.46937402032597,83.83816228513234,20316890
239,2020-12-15,82.46936798095703,83.2820834154382,81.84913457477181,83.1537620632409,16084083
240,2020-12-16,83.92372131347656,84.20175484239834,82.36245075721851,83.28210279980843,35024972
241,2020-12-17,84.84547424316406,85.76723151714774,84.09928836579894,84.84547424316406,23058726
242,2020-12-18,85.10882568359375,85.5038627742706,84.2968013590206,84.8454656386797,20310375
243,2020-12-21,81.42178344726562,84.80155723034943,80.96090791020305,84.71377453220713,21609326
244,2020-12-22,83.52867126464844,83.85786983203855,81.20233114972528,81.39985267151472,23934507
245,2020-12-23,83.37504577636719,84.14317578261084,82.95805853447949,84.05538711482757,9836093
246,2020-12-24,83.39698028564453,84.38458184670257,83.15557040734697,83.50671313094121,12945145
247,2020-12-28,84.07733917236328,84.40653775396142,83.39699186502725,83.48478053480889,6879688
248,2020-12-29,83.26530456542969,84.56015454170073,82.95805021239956,84.09927301215552,8549660
249,2020-12-30,83.48477172851562,83.68229323799466,81.9924061733689,83.39698306799426,19132583
250,2020-12-31,83.33114624023438,83.83591616500473,82.54107209306237,83.61645046263604,23272111
251,2021-01-01,83.1775131225586,83.35309043463535,82.73858174914226,82.95804743585043,3074621
252,2021-01-04,82.71664428710938,83.57256291621687,82.51912277165742,83.39698558986478,7133203
253,2021-01-05,82.51910400390625,83.17750096781911,81.72903002856557,83.17750096781911,10478882
254,2021-01-06,86.0964126586914,86.73285958654111,82.08018577603347,82.51911715526273,54265234
255,2021-01-07,86.491455078125,88.57637925888194,85.81111377944382,86.90844229563167,40129922
256,2021-01-08,89.34452056884766,89.54204210820615,86.71093179547559,87.23765193150558,29487917
257,2021-01-11,89.34452056884766,89.98097357043483,88.42276330748963,89.54204210820615,12726089
258,2021-01-12,89.41034698486328,89.8712285298,87.76435422449245,88.24717995821219,31454127
259,2021-01-13,89.98097229003906,90.68326381028939,88.92753203296911,89.45425216150409,23792586
260,2021-01-14,90.02485656738281,91.0782967764111,89.36645941343446,90.39794947863128,12024674
261,2021-01-15,89.10310363769531,90.31016506388441,88.88363792384274,89.52008492198208,13530190
262,2021-01-18,85.92083740234375,88.66415839815453,85.39411738979305,88.33495987865723,26118654
263,2021-01-19,87.63268280029297,87.78630999178257,85.70138569504965,85.83306274296157,19382828
264,2021-01-20,86.0964126586914,88.04965372422886,85.65748127946216,87.78629965940159,21158179
265,2021-01-21,85.65750122070312,86.77677411695159,85.21856973928973,86.22810976518484,12509109
266,2021-01-22,85.24049377441406,86.1622508580838,84.71377969330837,85.591642448539,16720401
267,2021-01-25,83.48477172851562,86.38172013167575,83.2214117003396,85.35023016079603,9393599
268,2021-01-27,84.42847442626953,85.30633723235664,83.08973602834197,83.39698443843955,18874916
269,2021-01-28,82.21188354492188,83.8139821765155,81.55348635768705,83.8139821765155,16072463
270,2021-01-29,80.9609146118164,82.95805004225224,80.32446171901134,82.82637300744538,13415015
271,2021-02-01,82.91415405273438,83.15556391217572,80.10498866984912,80.96090717766376,9485240
272,2021-02-02,85.24049377441406,85.8769466533114,83.04583688633745,83.8359109846899,10803602
273,2021-02-03,90.63936614990234,92.17562618950146,85.3721888712768,85.3721888712768,73411707
274,2021-02-04,90.13459014892578,91.14413603177266,89.62982018419667,90.63936606704355,23523019
275,2021-02-05,90.90271759033203,91.42943169624859,88.33496771965105,90.26626468145459,28755118
276,2021-02-08,93.2948989868164,93.66799190142463,90.28821743269889,90.63936615666665,28436890
277,2021-02-09,92.50482940673828,95.44567258275258,92.17563081032127,92.17563081032127,27738169
278,2021-02-10,92.37313842773438,93.93134855505876,90.8588285868787,92.41703276081464,34189378
279,2021-02-11,93.82160186767578,94.28247741360418,91.45137371803855,91.67083939769732,20504448
280,2021-02-12,93.3387680053711,96.12598308355791,92.41701104087167,96.12598308355791,25066544
281,2021-02-15,93.2509994506836,94.5677996503769,92.85596236746977,93.93134671664083,8599603
282,2021-02-16,99.0009994506836,100.91035819918484,93.62408976003205,93.66798409104153,80200957
283,2021-02-17,100.97618865966797,101.48096452566722,97.53058197818955,98.97905319757614,39034960
284,2021-02-18,103.80730438232422,104.59737855498065,100.29585303116073,101.39318157839932,44291912
285,2021-02-19,101.9198989868164,103.63173623827997,100.40558325002578,102.49050743504544,36335681
286,2021-02-22,98.73764038085938,102.66607862335823,98.14508182565174,102.02962573935969,25800846
287,2021-02-23,99.2424087524414,100.5591969222055,98.60595587822957,99.08878158072947,18293559
288,2021-02-24,97.77200317382812,100.16418193010388,97.26723320282545,99.26436889594467,11421326
289,2021-02-25,99.87887573242188,102.18325981999514,96.91608258351081,98.18898851170543,30696079
290,2021-02-26,94.06302642822266,99.74719080070504,92.70233781109756,97.22333509035909,38070699
291,2021-03-01,99.74718475341797,100.4275260440398,95.42370926017632,95.4676035909815,31441940
292,2021-03-02,98.78152465820312,100.66892713742054,98.03534491326519,100.5153059231073,18223787
293,2021-03-03,99.8569107055664,101.02008360130448,98.18897387729663,100.9542391329512,19350542
294,2021-03-04,98.82542419433594,100.93229841945782,97.90366709293185,97.90366709293185,22865747
295,2021-03-05,96.67466735839844,99.19852297875194,96.27963027806425,99.19852297875194,17342685
296,2021-03-08,98.41816711425781,100.0946060889272,97.00995958823734,97.38995363519754,15749448
297,2021-03-09,96.56289672851562,99.28990498795035,95.3335083058081,98.57462323840068,12585004
298,2021-03-10,96.18290710449219,97.88170209486319,95.66880040795553,97.45700183139331,10661165
299,2021-03-12,98.37345886230469,98.75345290153962,96.294675788678,96.42879454203035,18173078
300,2021-03-15,100.20635223388672,101.25692169821673,98.23933203928408,98.79814493908643,30092241
301,2021-03-16,100.34046936035156,101.56985772022023,99.91576913790286,100.65340094112247,14767699
302,2021-03-17,98.5522689819336,100.5863454972261,98.06051242093193,100.56399540679747,12571132
303,2021-03-18,98.82050323486328,99.91577903482118,98.41815912630007,98.79815314241864,14232655
304,2021-03-19,102.91102600097656,103.76041446199831,97.9711155752822,99.20050414232924,70334403
305,2021-03-22,99.93812561035156,104.78862908889515,99.33461250049919,104.78862908889515,29180881
306,2021-03-23,97.90406799316406,100.13932013332676,97.6805427791478,99.93814501530832,38455903
307,2021-03-24,98.82050323486328,100.09459796490388,96.96524546617677,97.03230180701922,24398959
