Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-30,0.657159149646759,0.6613804497216939,0.6135364435955477,0.6576281495874328,713059200
2000-05-31,0.6304222345352173,0.684833570036621,0.6290151350929799,0.6519994794662409,433507200
2000-06-01,0.6688858866691589,0.6721690868318567,0.6032168732670857,0.6135364757500559,903840000
2000-06-02,0.6946843266487122,0.7486266285149081,0.6679476756593148,0.703596827553524,792848000
2000-06-05,0.685302734375,0.7148535833103544,0.6731070345888891,0.7003126838229532,323668800
2000-06-06,0.6970294713973999,0.7261112719199133,0.6777982215854158,0.6902284971148023,525481600
2000-06-07,0.7247040867805481,0.7279873360898267,0.6876478897489213,0.7026586398527642,337019200
2000-06-08,0.7115703821182251,0.7392450831924656,0.6989056315113912,0.7326786338061031,238526400
2000-06-09,0.7186066508293152,0.7350236480440939,0.7082870518842727,0.7261111487153695,252358400
2000-06-12,0.6843646764755249,0.7237660751319837,0.6820195269033922,0.7232970251769694,290337600
2000-06-13,0.7092251181602478,0.710632217809432,0.6618493230037706,0.684364620840534,351456000
2000-06-14,0.6787365078926086,0.7223592206522911,0.6763913074226717,0.710632516881799,277446400
2000-06-15,0.6932772397994995,0.7007817892550172,0.6679476881997022,0.6848337887250401,248572800
2000-06-16,0.6843646764755249,0.7035967767619632,0.668416677396225,0.7017197753183984,303564800
2000-06-19,0.72517329454422,0.7345548463085589,0.6740451876633918,0.6796744393714512,394004800
2000-06-20,0.7598842978477478,0.7800536482712237,0.7383070459009342,0.7392450958002778,501390400
2000-06-21,0.8349348306655884,0.8546351305595903,0.7551939278668287,0.758008177692229,490000000
2000-06-22,0.8067904710769653,0.8649549917469462,0.8039762705056729,0.8368112324819478,467712000
2000-06-23,0.7758324146270752,0.8199241733978193,0.7626986118374601,0.8072594206788386,204965600
2000-06-26,0.812419593334198,0.8218011455232093,0.7823997385822127,0.7880281388199338,185354400
2000-06-27,0.7767704129219055,0.8330578669608529,0.7748942629868415,0.8072593148348405,203470400
2000-06-28,0.8171098828315735,0.831181734105093,0.7730181289359231,0.8002238316483685,286428800
2000-06-29,0.7692660689353943,0.8096055328390878,0.7664510166058965,0.7964717282603795,203660800
2000-06-30,0.7861519455909729,0.8246153004166832,0.7758323439621385,0.7927184455758329,323097600
2000-07-03,0.8002238273620605,0.8152337284912511,0.7823996762367829,0.7823996762367829,70828800
2000-07-05,0.7748941779136658,0.8283674262300962,0.7617603782880105,0.7992856274358889,265216000
2000-07-06,0.7777083516120911,0.7945952517582555,0.7448743045523053,0.7880279513519134,309545600
2000-07-07,0.8171098828315735,0.822739134376037,0.7823996804276178,0.7894351802018311,263603200
2000-07-10,0.857449471950531,0.874336376534208,0.8067903614468923,0.8119506135860166,397796000
2000-07-11,0.8546351194381714,0.8893461207228665,0.832119768388199,0.855573119198644,357896000
2000-07-12,0.883716881275177,0.8846548809948384,0.846191581732915,0.8724591811892646,225433600
2000-07-13,0.8480687737464905,0.9099846851877039,0.8218011683883116,0.8780886794352041,445659200
2000-07-14,0.8658930063247681,0.8855933124810086,0.8536973019531581,0.8574496028454732,190276800
2000-07-17,0.8752745389938354,0.8827790399642819,0.8574495330102088,0.8743364387964162,260002400
2000-07-18,0.8593254685401917,0.8837169708259734,0.853697068840115,0.8780885711258968,318404800
2000-07-19,0.7908424139022827,0.8527591311135257,0.7767705602489607,0.8283676742872098,457872800
2000-07-20,0.8274295926094055,0.8565113990021884,0.8124196393328201,0.8255534423901123,465572800
2000-07-21,0.8039760589599609,0.8349348623755286,0.7945953594562851,0.8159372850167005,196235200
2000-07-24,0.7308025360107422,0.7936564920090168,0.7129775327966744,0.7889661420551372,412171200
2000-07-25,0.7514408230781555,0.7598842739360344,0.7364308728270812,0.7551939243839624,211607200
2000-07-26,0.7514408230781555,0.7692658247652113,0.73924507253803,0.7481575733815579,210470400
2000-07-27,0.7805227041244507,0.7992857576168497,0.7486267005923934,0.7505028506270526,294985600
2000-07-28,0.72517329454422,0.7880281031484536,0.7035968928506665,0.7847448531245784,237893600
2000-07-31,0.7626985311508179,0.774894282610445,0.731740628546238,0.7378380283120268,155299200
2000-08-01,0.7401831746101379,0.7678578753640615,0.7392450746361775,0.7551939265273764,137284000
2000-08-02,0.7092251181602478,0.749564563345896,0.7082870684279468,0.7354927151291458,162355200
2000-08-03,0.7204828858375549,0.7214209858259505,0.6641954335910932,0.6838956836518199,339897600
2000-08-04,0.7111015319824219,0.7692659978566597,0.6951535282730844,0.7425293410351317,263121600
2000-08-07,0.7195448279380798,0.7364308780485306,0.708287177289433,0.7186067780616034,187348000
2000-08-08,0.7017199397087097,0.7204829944357113,0.6951534893075493,0.7195449444073972,176674400
2000-08-09,0.7129776477813721,0.7270495516375477,0.7092253972740143,0.7223592009272368,379640800
2000-08-10,0.7139155864715576,0.7270493871534534,0.7111013867023388,0.7204828876242938,251714400
2000-08-11,0.7157925963401794,0.7204829463718154,0.6838957411120598,0.7031278446209724,238056000
2000-08-14,0.7064110040664673,0.7157925045503423,0.695153353790231,0.7143846031078996,156660000
2000-08-15,0.7007818222045898,0.7195448751249633,0.697967622289136,0.7092252736760459,114200800
2000-08-16,0.7279874682426453,0.7354928697077684,0.70265876740762,0.7035968674385469,143673600
2000-08-17,0.77208012342453,0.7870900755992523,0.7251733151951332,0.7261113651851774,270900000
2000-08-18,0.7505028247833252,0.777708477342641,0.7486266748132717,0.7711420275996679,190176000
2000-08-21,0.7580081820487976,0.773956182334907,0.7448743815027901,0.7542550306026383,134467200
2000-08-22,0.7758324146270752,0.7927185177788021,0.7561321613559869,0.7598844116166171,276802400
2000-08-23,0.8152337670326233,0.8218011188899366,0.7664508595850719,0.7725491614039496,236863200
2000-08-24,0.8422050476074219,0.84994492529287,0.8011620119521842,0.8206277913047003,310766400
2000-08-25,0.8527591228485107,0.8630787259214864,0.8461918203209798,0.8480688223189309,334460000
2000-08-28,0.87152099609375,0.8855928943692928,0.8565110981902158,0.8593252974800503,359004800
2000-08-29,0.888408362865448,0.8921605633349065,0.8658929555833254,0.8687071560369048,267030400
2000-08-30,0.8930986523628235,0.9006040552374088,0.8811374238089897,0.8855932494882381,285392800
2000-08-31,0.914675772190094,0.9231183717193212,0.8846549684519602,0.8851240184596312,419596800
2000-09-01,0.9522008895874023,0.9550150891773369,0.9174898895037101,0.9203040890936448,256872000
2000-09-05,0.9371902346611023,0.9625198385803422,0.9343760346315438,0.9404743865560203,298642400
2000-09-06,0.8771504163742065,0.9362521166403254,0.8668308158091074,0.9212421164825424,355404000
2000-09-07,0.9306237101554871,0.9390671107375917,0.8743362099954106,0.8874700101342333,217464800
2000-09-08,0.883716881275177,0.9249943801019639,0.87808848214545,0.9249943801019639,195518400
2000-09-11,0.8771504163742065,0.9062322165277031,0.872459215157973,0.8809027160077648,187381600
2000-09-12,0.8668306469917297,0.9015417415605154,0.8555729486599692,0.8607331988507942,187997600
2000-09-13,0.8705831170082092,0.8930984178942034,0.8518209173860722,0.8518209173860722,305984000
2000-09-14,0.8534626364707947,0.8949746164521603,0.8527590113210064,0.8790266147482501,426552000
2000-09-15,0.8290711045265198,0.8733981848040412,0.81429567830855,0.8668308833607146,394514400
2000-09-18,0.9104535579681396,0.9118606076912539,0.82649135781386,0.829305557463031,424536000
2000-09-19,0.8996655344963074,0.9081081318049017,0.8790263375579606,0.8968505337700556,271510400
2000-09-20,0.9163171648979187,0.9221800380006329,0.8790263459986807,0.8916910938080321,227388000
2000-09-21,0.850882887840271,0.8949745916767149,0.8293056350279868,0.8780885905787978,510490400
2000-09-22,0.7833376526832581,0.7870899522583888,0.7505027517839296,0.7551939028256448,726700800
2000-09-25,0.8030382394790649,0.8330580997724002,0.7814617827245511,0.791780535098933,435551200
2000-09-26,0.77208012342453,0.8218011317255384,0.7711420734344858,0.8002238776924072,290936800
2000-09-27,0.7345548868179321,0.7917803967685122,0.7242352845211548,0.7767704942949402,402259200
2000-09-28,0.8030382394790649,0.8077293922006062,0.722359260591515,0.7401834164272596,979585600
2000-09-29,0.3865085244178772,0.43529146550980985,0.3808801262613235,0.42309571771146137,7421640800
2000-10-02,0.36399415135383606,0.40151942928884427,0.352736500336343,0.4005813543308963,2424788800
2000-10-03,0.33491232991218567,0.3752518052912424,0.3330353534326568,0.3743137303886183,2038120000
2000-10-04,0.3546125590801239,0.35648868359545866,0.3283449621112258,0.3358503619989379,1466024000
2000-10-05,0.3311593532562256,0.36774657060684407,0.3302212779297478,0.35273663891153406,873006400
2000-10-06,0.3330354690551758,0.34429312331714595,0.315211313245829,0.34054084745467844,612656800
2000-10-09,0.32646897435188293,0.34335502894047354,0.31708742096822423,0.33960277833800756,597564800
2000-10-10,0.31333503127098083,0.3367884033039132,0.30770575603946265,0.3245926799076667,691101600
2000-10-11,0.29457205533981323,0.3152112600237979,0.28706752993272866,0.30207745752280635,1198422400
2000-10-12,0.30020129680633545,0.3123970227900456,0.2926958955140707,0.30489162149778093,1191064000
2000-10-13,0.3311593532562256,0.33209742858270336,0.3002014145391278,0.30395366574354465,1247752800
2000-10-16,0.3227165639400482,0.34898416094358475,0.32083956264659785,0.33491228765754577,820176000
2000-10-17,0.30207744240760803,0.3292831211182004,0.2955109673482664,0.3255308460770424,601720000
2000-10-18,0.30207744240760803,0.3161493192743913,0.28143823875635743,0.29175784058198273,834265600
2000-10-19,0.2842532992362976,0.29738710148377895,0.2748717721453018,0.2875365493922499,1506724800
2000-10-20,0.29269593954086304,0.30582974245872,0.2842533137451571,0.2861294639445322,791263200
2000-10-23,0.3058296740055084,0.3086447253489384,0.291757799137642,0.30418804921118187,551292000
2000-10-24,0.2833152711391449,0.31333515311151605,0.2823771960148133,0.31052092773852125,804451200
2000-10-25,0.2776859402656555,0.28800554121982896,0.2767478903726351,0.2861294163830512,663969600
2000-10-26,0.2776859402656555,0.28331521660251624,0.26267601469416935,0.28237714165875893,721851200
2000-10-27,0.2786240577697754,0.28800558521323794,0.2683044552392627,0.28331525987946893,744503200
2000-10-30,0.2898816466331482,0.2992631712042329,0.2814381718111665,0.287067447284373,639189600
2000-10-31,0.2936341166496277,0.3039536978534651,0.28894376457249327,0.2964491696010996,885880800
2000-11-01,0.3077058494091034,0.313335126348758,0.2917578471861169,0.2917578471861169,575366400
2000-11-02,0.33491232991218567,0.3367884546666981,0.31614927871408527,0.3170873285659736,590693600
2000-11-03,0.33397337794303894,0.3452310524931183,0.3292830538872862,0.3452310524931183,515821600
2000-11-06,0.3217785060405731,0.33960265434825504,0.3133350559663696,0.33678842984777113,393478400
2000-11-07,0.31990155577659607,0.3274069316291164,0.3123970065983629,0.3227166071807726,301963200
2000-11-08,0.30113932490348816,0.3217785256432064,0.29738705039165636,0.3208395990275591,422088800
2000-11-09,0.3030155599117279,0.3077058855826795,0.28612948065942373,0.29832520919003386,476834400
2000-11-10,0.28612950444221497,0.2983252339865216,0.28612950444221497,0.29058533048296525,422251200
2000-11-13,0.29081976413726807,0.3002013159447942,0.27393371238559144,0.28143823738048074,431816000
2000-11-14,0.30395352840423584,0.3077058029639604,0.29363395295339667,0.29926320399263195,409001600
2000-11-15,0.29832521080970764,0.30301556155686665,0.28894368264088255,0.3006703861832872,282357600
2000-11-16,0.2851913273334503,0.2973870525211889,0.2833152025894676,0.2926958764108526,239372000
2000-11-17,0.2776859402656555,0.28894361616358627,0.2739336905921001,0.28800554121982896,446180000
2000-11-20,0.2842532992362976,0.292695924601075,0.2739337221442352,0.27909309735306037,408066400
2000-11-21,0.28237712383270264,0.2926958724104148,0.28143819722316465,0.28800552303846005,301952000
2000-11-22,0.2776859402656555,0.28706749132680853,0.2758098154288778,0.28237714165875893,280532000
2000-11-24,0.2898816466331482,0.2926958459819234,0.2823770983359256,0.28308064817311945,160932800
2000-11-27,0.2805001437664032,0.2992631943604066,0.2776859191491379,0.29832511948798485,258792800
2000-11-28,0.2706504464149475,0.2851913473408216,0.26924334649556253,0.2805001709013795,269124800
2000-11-29,0.2636139690876007,0.2748716147866878,0.25892362156444093,0.2715883915610563,492150400
2000-11-30,0.24766603112220764,0.25517055376258435,0.24203675610365705,0.2504802302436903,809597600
2000-12-01,0.25610944628715515,0.2626759183843943,0.2523563212138874,0.2551705199626002,385705600
2000-12-04,0.2504802942276001,0.2579856705100411,0.24672801942354683,0.2579856705100411,371520800
2000-12-05,0.25517064332962036,0.261737970326698,0.24578996794840546,0.25423259332701675,613978400
2000-12-06,0.21483114361763,0.22515071866575376,0.21014079433832852,0.21952231957117985,1374464000
2000-12-07,0.21483114361763,0.22327459398447405,0.21014079433832852,0.21670812002389286,408917600
2000-12-08,0.226088747382164,0.22984187275434742,0.21670807578909357,0.2223364737347899,435624000
2000-12-11,0.227964848279953,0.2307798983793045,0.2232745009549314,0.227964848279953,332511200
2000-12-12,0.2307800054550171,0.2401606794067162,0.2251507293183854,0.22890300390921223,386260000
2000-12-13,0.22515074908733368,0.23359422564576549,0.22327462415255855,0.23359422564576549,344887200
2000-12-14,0.21670807898044586,0.2289029497259523,0.21670807898044586,0.2256197258928556,263317600
2000-12-15,0.21107891201972961,0.22046043915553645,0.21014083696344257,0.21858428904296234,513945600
2000-12-18,0.2138931155204773,0.21952236757089993,0.2092027777409762,0.21858429249977765,325808000
2000-12-19,0.21014085412025452,0.22890305819854007,0.21014085412025452,0.21576925481602416,374007200
2000-12-20,0.2157691866159439,0.21952231263564595,0.20451237625707355,0.2068575508226314,565331200
2000-12-21,0.21107891201972961,0.22515076433549197,0.2082646993762384,0.21389311213785092,366844800
2000-12-22,0.22515074908733368,0.22515074908733368,0.21201694766659493,0.21201694766659493,318052000
2000-12-26,0.220460444688797,0.22515076998647335,0.21389311750628037,0.22327464487755092,216815200
2000-12-27,0.2223365157842636,0.2223365157842636,0.21295499069209953,0.21530016529658155,325466400
2000-12-28,0.2223365157842636,0.224212665488143,0.21483114039597892,0.21576919019718419,305177600
2000-12-29,0.22327466309070587,0.22515078835266922,0.21764626225407321,0.22046046267238953,630336000
2001-01-02,0.22327466309070587,0.2289030639273385,0.21858431235968362,0.22327466309070587,452312000
2001-01-03,0.245790034532547,0.2504803860191333,0.21670822200703416,0.21764629731450075,817073600
2001-01-04,0.25610944628715515,0.2776858384525133,0.2523563212138874,0.272291965867723,739396000
2001-01-05,0.245790034532547,0.26079999097441,0.24109885637132325,0.2542326621982531,412356000
2001-01-08,0.24860410392284393,0.25493607758596565,0.2392225792367202,0.2542325277401447,373699200
2001-01-09,0.2579856216907501,0.26478662005179715,0.24860409725620408,0.2523563713502048,588929600
2001-01-10,0.24860410392284393,0.2551705775007504,0.24109872885939826,0.25048025354552195,580781600
2001-01-11,0.27018141746520996,0.27768594190742696,0.24391381584049024,0.24391381584049024,803734400
2001-01-12,0.2579856216907501,0.27018137048384616,0.25610949716911613,0.2683043691865688,423376800
2001-01-16,0.2570476531982422,0.2739337311578337,0.25517065130771627,0.2617379785101262,306118400
2001-01-17,0.2523564100265503,0.2636140857588234,0.24766608547825605,0.2636140857588234,840873600
2001-01-18,0.2805001437664032,0.28143819358808997,0.26455211941318413,0.2673663440304494,1227010400
2001-01-19,0.29269593954086304,0.2936340146405506,0.2805002117226936,0.2917578644411755,776664000
2001-01-22,0.28894346952438354,0.29457186622903464,0.2767477499227766,0.286129271172058,519327200
2001-01-23,0.3077058494091034,0.3142731763422266,0.2861294470223469,0.2898817221484401,879530400
2001-01-24,0.3077058494091034,0.3105209012161334,0.2936339972745333,0.30958285122266477,717091200
2001-01-25,0.29926323890686035,0.30864476560033743,0.2964490389214258,0.30864476560033743,489708800
2001-01-26,0.2936341166496277,0.29738721997592676,0.2861295633465125,0.29269604122405085,482820800
2001-01-29,0.3255308270454407,0.326468902013572,0.29363397346112435,0.29363397346112435,855528800
2001-01-30,0.32646897435188293,0.33022122495434886,0.3133351703657583,0.32365474882391887,692423200
2001-01-31,0.32459262013435364,0.33772641587158914,0.32177842142463486,0.3227164960114502,730704800
2001-02-01,0.3170872926712036,0.32271656812398625,0.3077057681341564,0.3105208191976413,369695200
2001-02-02,0.3095828890800476,0.32928316883817854,0.30770588703695684,0.31708741519918643,427341600
2001-02-05,0.3030155599117279,0.3086448124624119,0.29644908393180175,0.3077058855826795,286115200
2001-02-06,0.3170872926712036,0.32107409176799245,0.3002012449148944,0.3025463943298765,462711200
2001-02-07,0.3114590048789978,0.31333515513980575,0.29738712640068254,0.3100519047087628,393887200
2001-02-08,0.3114590048789978,0.3161493554802758,0.3030155521323645,0.3086448045385278,604128000
2001-02-09,0.2870674729347229,0.31239699783754876,0.28050014712560284,0.30770579674500526,590083200
2001-02-12,0.2955109775066376,0.3002013277320035,0.28237717521134603,0.28612945038149074,274120000
2001-02-13,0.2870674729347229,0.30676774691208464,0.2851913231674111,0.29926319794430783,237070400
2001-02-14,0.29269593954086304,0.29457206468949715,0.27768598642363096,0.2880055890931663,309120000
2001-02-15,0.30113932490348816,0.30864472565215734,0.2955109256611082,0.2955109256611082,311416000
2001-02-16,0.2851913273334503,0.2926958764108526,0.28143820106973755,0.2851913273334503,263911200
2001-02-20,0.27487173676490784,0.29175781199536643,0.27299561195352223,0.28800553732185874,314893600
2001-02-21,0.2833152711391449,0.2992632747242912,0.2739337433228364,0.2739337433228364,390258400
2001-02-22,0.28237712383270264,0.29081972264133876,0.2701813988116498,0.28612939832011935,431961600
2001-02-23,0.28237712383270264,0.28331519871724065,0.27393367329906654,0.27956207250482396,293865600
2001-02-26,0.29269593954086304,0.29551099151438004,0.2786240615233185,0.2861294639445322,206438400
2001-02-27,0.29081976413726807,0.2917578391556563,0.2805001874128314,0.2894126641350551,348516000
2001-02-28,0.2739335596561432,0.29175767648851536,0.27205741066539846,0.290819601993143,508233600
2001-03-01,0.2814382314682007,0.2814382314682007,0.257985680131222,0.26736638001656265,330461600
2001-03-02,0.28894346952438354,0.3067676108813657,0.2739335515704511,0.27487160098741015,406201600
2001-03-05,0.3058296740055084,0.3077057987342135,0.2889435995192167,0.29081972424792174,324172800
2001-03-06,0.3227165639400482,0.3311591618462867,0.310520815171818,0.31098986508931964,731802400
2001-03-07,0.31896358728408813,0.32459284024553464,0.31145903560207294,0.3199016625070261,419540800
